year,country,wiki,lower_bound,upper_bound,mean
2018,United States,abwiki,1,10,5.5
2018,United States,acewiki,1,10,5.5
2018,United States,adywiki,1,10,5.5
2018,United States,afwiki,1,18,9.5
2018,United States,akwiki,1,10,5.5
2018,United States,alswiki,1,10,5.5
2018,United States,amwiki,1,19,10.0
2018,United States,angwiki,1,10,5.5
2018,United States,anwiki,1,10,5.5
2018,United States,arwiki,23,41,32.0
2018,United States,arzwiki,1,10,5.5
2018,United States,astwiki,1,13,7.0
2018,United States,aswiki,1,13,7.0
2018,United States,aywiki,1,10,5.5
2018,United States,azbwiki,1,16,8.5
2018,United States,azwiki,2,18,10.0
2018,United States,barwiki,1,10,5.5
2018,United States,bat_smgwiki,1,10,5.5
2018,United States,bawiki,1,10,5.5
2018,United States,bclwiki,1,15,8.0
2018,United States,be_x_oldwiki,1,10,5.5
2018,United States,bewiki,1,10,5.5
2018,United States,bgwiki,1,18,9.5
2018,United States,bhwiki,1,12,6.5
2018,United States,biwiki,1,10,5.5
2018,United States,bjnwiki,1,11,6.0
2018,United States,bnwiki,21,38,29.5
2018,United States,bowiki,1,10,5.5
2018,United States,brwiki,1,10,5.5
2018,United States,bswiki,1,10,5.5
2018,United States,bugwiki,1,10,5.5
2018,United States,bxrwiki,1,10,5.5
2018,United States,cawiki,4,15,9.5
2018,United States,cbk_zamwiki,1,11,6.0
2018,United States,cdowiki,1,10,5.5
2018,United States,cebwiki,1,10,5.5
2018,United States,cewiki,1,10,5.5
2018,United States,chrwiki,1,12,6.5
2018,United States,chywiki,1,10,5.5
2018,United States,ckbwiki,1,12,6.5
2018,United States,cowiki,1,10,5.5
2018,United States,crhwiki,1,13,7.0
2018,United States,crwiki,1,10,5.5
2018,United States,csbwiki,1,10,5.5
2018,United States,cswiki,1,11,6.0
2018,United States,cuwiki,1,10,5.5
2018,United States,cvwiki,1,10,5.5
2018,United States,cywiki,1,10,5.5
2018,United States,dawiki,1,10,5.5
2018,United States,dewiki,61,79,70.0
2018,United States,diqwiki,1,10,5.5
2018,United States,dsbwiki,1,10,5.5
2018,United States,eewiki,1,10,5.5
2018,United States,elwiki,1,10,5.5
2018,United States,emlwiki,5,16,10.5
2018,United States,enwiki,26142,26160,26151.0
2018,United States,eowiki,4,15,9.5
2018,United States,eswiki,259,277,268.0
2018,United States,etwiki,1,10,5.5
2018,United States,euwiki,1,10,5.5
2018,United States,extwiki,1,10,5.5
2018,United States,fawiki,91,109,100.0
2018,United States,fiwiki,1,10,5.5
2018,United States,fjwiki,1,10,5.5
2018,United States,fowiki,2,13,7.5
2018,United States,frpwiki,1,10,5.5
2018,United States,frwiki,109,127,118.0
2018,United States,furwiki,1,10,5.5
2018,United States,fywiki,1,12,6.5
2018,United States,gagwiki,1,10,5.5
2018,United States,ganwiki,1,10,5.5
2018,United States,gawiki,2,20,11.0
2018,United States,gdwiki,1,10,5.5
2018,United States,glkwiki,1,10,5.5
2018,United States,glwiki,1,10,5.5
2018,United States,gnwiki,1,10,5.5
2018,United States,gotwiki,1,10,5.5
2018,United States,guwiki,1,10,5.5
2018,United States,gvwiki,1,10,5.5
2018,United States,hakwiki,1,10,5.5
2018,United States,hawiki,1,10,5.5
2018,United States,hawwiki,1,10,5.5
2018,United States,hewiki,24,42,33.0
2018,United States,hifwiki,1,12,6.5
2018,United States,hiwiki,1,18,9.5
2018,United States,hrwiki,1,10,5.5
2018,United States,hsbwiki,1,10,5.5
2018,United States,htwiki,1,10,5.5
2018,United States,huwiki,3,16,9.5
2018,United States,hywiki,2,20,11.0
2018,United States,iawiki,1,13,7.0
2018,United States,idwiki,17,35,26.0
2018,United States,iewiki,1,10,5.5
2018,United States,igwiki,1,10,5.5
2018,United States,ikwiki,1,10,5.5
2018,United States,ilowiki,1,14,7.5
2018,United States,iowiki,1,10,5.5
2018,United States,iswiki,1,10,5.5
2018,United States,itwiki,39,56,47.5
2018,United States,iuwiki,1,10,5.5
2018,United States,jamwiki,1,10,5.5
2018,United States,jawiki,82,100,91.0
2018,United States,jbowiki,1,10,5.5
2018,United States,jvwiki,1,11,6.0
2018,United States,kaawiki,1,10,5.5
2018,United States,kabwiki,1,13,7.0
2018,United States,kawiki,1,10,5.5
2018,United States,kiwiki,1,10,5.5
2018,United States,kkwiki,1,10,5.5
2018,United States,kmwiki,1,10,5.5
2018,United States,knwiki,1,10,5.5
2018,United States,koiwiki,1,10,5.5
2018,United States,kowiki,30,48,39.0
2018,United States,kuwiki,1,10,5.5
2018,United States,kvwiki,1,10,5.5
2018,United States,kwwiki,1,12,6.5
2018,United States,kywiki,1,14,7.5
2018,United States,ladwiki,1,10,5.5
2018,United States,lawiki,2,20,11.0
2018,United States,lbwiki,1,10,5.5
2018,United States,lezwiki,1,10,5.5
2018,United States,lgwiki,1,10,5.5
2018,United States,lijwiki,1,10,5.5
2018,United States,liwiki,1,10,5.5
2018,United States,lmowiki,1,10,5.5
2018,United States,lowiki,1,10,5.5
2018,United States,lrcwiki,1,10,5.5
2018,United States,ltgwiki,1,10,5.5
2018,United States,ltwiki,1,10,5.5
2018,United States,lvwiki,1,10,5.5
2018,United States,maiwiki,1,10,5.5
2018,United States,map_bmswiki,1,11,6.0
2018,United States,mdfwiki,1,10,5.5
2018,United States,mgwiki,2,13,7.5
2018,United States,mhrwiki,1,10,5.5
2018,United States,minwiki,1,10,5.5
2018,United States,miwiki,1,10,5.5
2018,United States,mkwiki,1,10,5.5
2018,United States,mlwiki,2,20,11.0
2018,United States,mnwiki,1,10,5.5
2018,United States,mrjwiki,1,10,5.5
2018,United States,mrwiki,1,15,8.0
2018,United States,mswiki,1,10,5.5
2018,United States,mtwiki,1,10,5.5
2018,United States,mwlwiki,1,10,5.5
2018,United States,myvwiki,11,26,18.5
2018,United States,mywiki,1,11,6.0
2018,United States,mznwiki,1,10,5.5
2018,United States,nahwiki,1,10,5.5
2018,United States,napwiki,1,10,5.5
2018,United States,nawiki,1,10,5.5
2018,United States,nds_nlwiki,12,30,21.0
2018,United States,ndswiki,1,10,5.5
2018,United States,newiki,1,10,5.5
2018,United States,newwiki,1,10,5.5
2018,United States,nlwiki,12,30,21.0
2018,United States,nnwiki,1,10,5.5
2018,United States,novwiki,1,10,5.5
2018,United States,nowiki,3,15,9.0
2018,United States,nvwiki,1,10,5.5
2018,United States,nywiki,1,10,5.5
2018,United States,ocwiki,1,10,5.5
2018,United States,orwiki,1,10,5.5
2018,United States,oswiki,1,10,5.5
2018,United States,pagwiki,1,10,5.5
2018,United States,pamwiki,1,10,5.5
2018,United States,papwiki,1,10,5.5
2018,United States,pawiki,1,10,5.5
2018,United States,pcdwiki,1,10,5.5
2018,United States,pdcwiki,1,10,5.5
2018,United States,pihwiki,1,10,5.5
2018,United States,plwiki,17,34,25.5
2018,United States,pmswiki,1,10,5.5
2018,United States,pnbwiki,1,10,5.5
2018,United States,pswiki,1,12,6.5
2018,United States,ptwiki,38,56,47.0
2018,United States,quwiki,1,10,5.5
2018,United States,rmywiki,1,10,5.5
2018,United States,rnwiki,1,10,5.5
2018,United States,roa_tarawiki,1,10,5.5
2018,United States,rowiki,4,20,12.0
2018,United States,ruewiki,1,10,5.5
2018,United States,ruwiki,101,119,110.0
2018,United States,sahwiki,1,10,5.5
2018,United States,sawiki,1,10,5.5
2018,United States,scnwiki,2,13,7.5
2018,United States,scowiki,6,24,15.0
2018,United States,scwiki,3,12,7.5
2018,United States,sdwiki,1,12,6.5
2018,United States,sewiki,1,13,7.0
2018,United States,shwiki,1,10,5.5
2018,United States,simplewiki,148,166,157.0
2018,United States,siwiki,1,10,5.5
2018,United States,skwiki,1,10,5.5
2018,United States,slwiki,1,10,5.5
2018,United States,snwiki,1,10,5.5
2018,United States,sowiki,1,13,7.0
2018,United States,sqwiki,2,20,11.0
2018,United States,srwiki,1,19,10.0
2018,United States,stqwiki,1,10,5.5
2018,United States,stwiki,1,10,5.5
2018,United States,suwiki,1,12,6.5
2018,United States,svwiki,11,29,20.0
2018,United States,swwiki,1,10,5.5
2018,United States,szlwiki,1,10,5.5
2018,United States,tawiki,1,13,7.0
2018,United States,tetwiki,1,10,5.5
2018,United States,tewiki,1,15,8.0
2018,United States,tgwiki,1,10,5.5
2018,United States,thwiki,1,11,6.0
2018,United States,tkwiki,1,10,5.5
2018,United States,tlwiki,1,11,6.0
2018,United States,trwiki,51,69,60.0
2018,United States,tswiki,1,10,5.5
2018,United States,ttwiki,1,10,5.5
2018,United States,tumwiki,1,10,5.5
2018,United States,twwiki,1,13,7.0
2018,United States,tyvwiki,1,10,5.5
2018,United States,tywiki,1,10,5.5
2018,United States,udmwiki,1,10,5.5
2018,United States,ugwiki,1,10,5.5
2018,United States,ukwiki,16,34,25.0
2018,United States,urwiki,1,12,6.5
2018,United States,uzwiki,1,15,8.0
2018,United States,vecwiki,1,10,5.5
2018,United States,vepwiki,1,10,5.5
2018,United States,viwiki,19,37,28.0
2018,United States,vlswiki,1,10,5.5
2018,United States,vowiki,1,10,5.5
2018,United States,warwiki,1,11,6.0
2018,United States,wawiki,1,10,5.5
2018,United States,wowiki,1,10,5.5
2018,United States,wuuwiki,2,13,7.5
2018,United States,xalwiki,1,10,5.5
2018,United States,xhwiki,1,10,5.5
2018,United States,xmfwiki,1,10,5.5
2018,United States,yiwiki,1,11,6.0
2018,United States,yowiki,1,10,5.5
2018,United States,zawiki,1,10,5.5
2018,United States,zeawiki,1,10,5.5
2018,United States,zh_classicalwiki,1,10,5.5
2018,United States,zh_min_nanwiki,1,10,5.5
2018,United States,zh_yuewiki,1,17,9.0
2018,United States,zhwiki,422,440,431.0
2018,United States,zuwiki,1,10,5.5
2018,United States Virgin Islands,arwiki,1,10,5.5
2018,United States Virgin Islands,enwiki,1,10,5.5
2018,Uruguay,afwiki,1,10,5.5
2018,Uruguay,astwiki,1,10,5.5
2018,Uruguay,barwiki,1,10,5.5
2018,Uruguay,bnwiki,1,10,5.5
2018,Uruguay,cawiki,1,10,5.5
2018,Uruguay,cswiki,1,10,5.5
2018,Uruguay,cywiki,1,10,5.5
2018,Uruguay,dawiki,1,10,5.5
2018,Uruguay,dewiki,1,10,5.5
2018,Uruguay,elwiki,1,10,5.5
2018,Uruguay,enwiki,34,52,43.0
2018,Uruguay,eswiki,228,246,237.0
2018,Uruguay,euwiki,1,10,5.5
2018,Uruguay,fiwiki,1,10,5.5
2018,Uruguay,frwiki,1,11,6.0
2018,Uruguay,glwiki,1,10,5.5
2018,Uruguay,gnwiki,1,10,5.5
2018,Uruguay,hewiki,1,10,5.5
2018,Uruguay,huwiki,1,10,5.5
2018,Uruguay,hywiki,1,10,5.5
2018,Uruguay,idwiki,1,10,5.5
2018,Uruguay,itwiki,1,10,5.5
2018,Uruguay,jawiki,1,10,5.5
2018,Uruguay,kowiki,1,10,5.5
2018,Uruguay,mkwiki,1,10,5.5
2018,Uruguay,mnwiki,1,10,5.5
2018,Uruguay,mswiki,1,10,5.5
2018,Uruguay,mwlwiki,1,10,5.5
2018,Uruguay,ptwiki,1,16,8.5
2018,Uruguay,rmwiki,1,10,5.5
2018,Uruguay,rowiki,1,10,5.5
2018,Uruguay,ruwiki,1,10,5.5
2018,Uruguay,simplewiki,1,10,5.5
2018,Uruguay,thwiki,1,10,5.5
2018,Uruguay,trwiki,1,10,5.5
2018,Uruguay,zhwiki,1,10,5.5
2018,Vanuatu,enwiki,1,10,5.5
2018,Vanuatu,zhwiki,1,10,5.5
2018,Vatican City,enwiki,1,10,5.5
2018,Vatican City,itwiki,1,10,5.5
2018,Zambia,akwiki,1,10,5.5
2018,Zambia,cswiki,1,10,5.5
2018,Zambia,enwiki,8,21,14.5
2018,Zambia,frwiki,1,10,5.5
2018,Zambia,hifwiki,1,10,5.5
2018,Zambia,nsowiki,1,10,5.5
2018,Zambia,nywiki,1,10,5.5
2018,Zambia,plwiki,1,10,5.5
2018,Zambia,rowiki,1,10,5.5
2018,Zambia,simplewiki,1,11,6.0
2018,Zambia,sowiki,1,10,5.5
2018,Zambia,swwiki,1,10,5.5
2018,Zimbabwe,enwiki,4,15,9.5
2018,unknown,abwiki,1,10,5.5
2018,unknown,acewiki,1,10,5.5
2018,unknown,afwiki,1,10,5.5
2018,unknown,alswiki,1,10,5.5
2018,unknown,amwiki,1,10,5.5
2018,unknown,angwiki,1,10,5.5
2018,unknown,anwiki,1,10,5.5
2018,unknown,arwiki,1,10,5.5
2018,unknown,arzwiki,1,10,5.5
2018,unknown,astwiki,1,10,5.5
2018,unknown,aswiki,1,10,5.5
2018,unknown,avwiki,1,10,5.5
2018,unknown,aywiki,1,10,5.5
2018,unknown,azbwiki,1,10,5.5
2018,unknown,azwiki,1,10,5.5
2018,unknown,barwiki,1,10,5.5
2018,unknown,bat_smgwiki,1,10,5.5
2018,unknown,bawiki,1,10,5.5
2018,unknown,bclwiki,1,10,5.5
2018,unknown,be_x_oldwiki,1,10,5.5
2018,unknown,bewiki,1,10,5.5
2018,unknown,bgwiki,1,18,9.5
2018,unknown,bhwiki,1,10,5.5
2018,unknown,bjnwiki,1,10,5.5
2018,unknown,bnwiki,1,14,7.5
2018,unknown,bowiki,1,10,5.5
2018,unknown,bpywiki,1,10,5.5
2018,unknown,brwiki,1,10,5.5
2018,unknown,bxrwiki,1,10,5.5
2018,unknown,cawiki,1,16,8.5
2018,unknown,cebwiki,1,10,5.5
2018,unknown,cewiki,1,10,5.5
2018,unknown,ckbwiki,1,10,5.5
2018,unknown,cowiki,1,10,5.5
2018,unknown,crhwiki,1,10,5.5
2018,unknown,cswiki,5,23,14.0
2018,unknown,cuwiki,1,10,5.5
2018,unknown,cvwiki,1,10,5.5
2018,unknown,cywiki,1,10,5.5
2018,unknown,dawiki,1,11,6.0
2018,unknown,dewiki,27,45,36.0
2018,unknown,diqwiki,1,10,5.5
2018,unknown,dsbwiki,1,10,5.5
2018,unknown,dvwiki,1,10,5.5
2018,unknown,elwiki,1,12,6.5
2018,unknown,emlwiki,1,10,5.5
2018,unknown,enwiki,86,104,95.0
2018,unknown,eowiki,1,10,5.5
2018,unknown,eswiki,1,16,8.5
2018,unknown,etwiki,1,10,5.5
2018,unknown,euwiki,1,10,5.5
2018,unknown,extwiki,1,10,5.5
2018,unknown,fawiki,1,13,7.0
2018,unknown,fiu_vrowiki,1,10,5.5
2018,unknown,fiwiki,1,10,5.5
2018,unknown,fowiki,1,10,5.5
2018,unknown,frpwiki,1,10,5.5
2018,unknown,frrwiki,1,10,5.5
2018,unknown,frwiki,9,27,18.0
2018,unknown,furwiki,1,10,5.5
2018,unknown,fywiki,1,10,5.5
2018,unknown,gagwiki,1,10,5.5
2018,unknown,gawiki,1,10,5.5
2018,unknown,gdwiki,1,10,5.5
2018,unknown,glkwiki,1,10,5.5
2018,unknown,glwiki,1,12,6.5
2018,unknown,gnwiki,1,10,5.5
2018,unknown,gomwiki,1,10,5.5
2018,unknown,guwiki,1,10,5.5
2018,unknown,gvwiki,1,10,5.5
2018,unknown,hakwiki,1,10,5.5
2018,unknown,hawiki,1,10,5.5
2018,unknown,hewiki,1,17,9.0
2018,unknown,hifwiki,1,10,5.5
2018,unknown,hiwiki,1,10,5.5
2018,unknown,hrwiki,1,10,5.5
2018,unknown,hsbwiki,1,10,5.5
2018,unknown,htwiki,1,10,5.5
2018,unknown,huwiki,2,20,11.0
2018,unknown,hywiki,1,15,8.0
2018,unknown,iawiki,1,10,5.5
2018,unknown,idwiki,1,16,8.5
2018,unknown,iewiki,1,10,5.5
2018,unknown,ilowiki,1,10,5.5
2018,unknown,iowiki,1,10,5.5
2018,unknown,itwiki,2,20,11.0
2018,unknown,jamwiki,1,10,5.5
2018,unknown,jawiki,1,15,8.0
2018,unknown,jvwiki,1,10,5.5
2018,unknown,kabwiki,1,10,5.5
2018,unknown,kawiki,1,10,5.5
2018,unknown,kbdwiki,1,10,5.5
2018,unknown,kgwiki,1,10,5.5
2018,unknown,kiwiki,1,10,5.5
2018,unknown,kkwiki,1,10,5.5
2018,unknown,kmwiki,1,10,5.5
2018,unknown,knwiki,1,10,5.5
2018,unknown,kowiki,1,14,7.5
2018,unknown,krcwiki,1,10,5.5
2018,unknown,kuwiki,1,11,6.0
2018,unknown,kvwiki,1,10,5.5
2018,unknown,kwwiki,1,10,5.5
2018,unknown,kywiki,1,10,5.5
2018,unknown,ladwiki,1,10,5.5
2018,unknown,lawiki,1,10,5.5
2018,unknown,lbwiki,1,10,5.5
2018,unknown,lezwiki,1,10,5.5
2018,unknown,lgwiki,1,10,5.5
2018,unknown,lijwiki,1,10,5.5
2018,unknown,liwiki,1,10,5.5
2018,unknown,lmowiki,1,10,5.5
2018,unknown,lnwiki,1,10,5.5
2018,unknown,lowiki,1,10,5.5
2018,unknown,lrcwiki,1,10,5.5
2018,unknown,ltwiki,1,10,5.5
2018,unknown,lvwiki,1,12,6.5
2018,unknown,maiwiki,1,10,5.5
2018,unknown,map_bmswiki,1,13,7.0
2018,unknown,mgwiki,1,12,6.5
2018,unknown,mhrwiki,1,10,5.5
2018,unknown,minwiki,1,15,8.0
2018,unknown,miwiki,1,10,5.5
2018,unknown,mkwiki,1,10,5.5
2018,unknown,mlwiki,1,10,5.5
2018,unknown,mnwiki,1,10,5.5
2018,unknown,mrjwiki,1,10,5.5
2018,unknown,mrwiki,1,10,5.5
2018,unknown,mswiki,1,10,5.5
2018,unknown,mtwiki,1,10,5.5
2018,unknown,mwlwiki,1,10,5.5
2018,unknown,myvwiki,1,10,5.5
2018,unknown,mywiki,1,10,5.5
2018,unknown,mznwiki,1,10,5.5
2018,unknown,nahwiki,1,10,5.5
2018,unknown,napwiki,1,10,5.5
2018,unknown,nds_nlwiki,1,10,5.5
2018,unknown,ndswiki,1,10,5.5
2018,unknown,newiki,1,10,5.5
2018,unknown,newwiki,1,10,5.5
2018,unknown,nlwiki,1,19,10.0
2018,unknown,nnwiki,1,10,5.5
2018,unknown,nowiki,1,16,8.5
2018,unknown,nsowiki,1,10,5.5
2018,unknown,nvwiki,1,10,5.5
2018,unknown,ocwiki,1,10,5.5
2018,unknown,omwiki,1,10,5.5
2018,unknown,orwiki,1,10,5.5
2018,unknown,oswiki,1,10,5.5
2018,unknown,pagwiki,1,10,5.5
2018,unknown,pamwiki,1,10,5.5
2018,unknown,papwiki,1,10,5.5
2018,unknown,pawiki,1,10,5.5
2018,unknown,pcdwiki,1,10,5.5
2018,unknown,plwiki,1,10,5.5
2018,unknown,pmswiki,1,10,5.5
2018,unknown,pnbwiki,1,10,5.5
2018,unknown,pswiki,1,10,5.5
2018,unknown,ptwiki,2,15,8.5
2018,unknown,quwiki,1,10,5.5
2018,unknown,rmwiki,1,10,5.5
2018,unknown,roa_tarawiki,1,10,5.5
2018,unknown,rowiki,1,10,5.5
2018,unknown,ruewiki,1,10,5.5
2018,unknown,ruwiki,5,20,12.5
2018,unknown,sahwiki,1,10,5.5
2018,unknown,sawiki,1,10,5.5
2018,unknown,scnwiki,1,10,5.5
2018,unknown,scowiki,1,10,5.5
2018,unknown,scwiki,1,10,5.5
2018,unknown,sdwiki,1,10,5.5
2018,unknown,simplewiki,1,10,5.5
2018,unknown,skwiki,1,10,5.5
2018,unknown,slwiki,1,10,5.5
2018,unknown,snwiki,1,10,5.5
2018,unknown,sowiki,1,10,5.5
2018,unknown,sqwiki,1,10,5.5
2018,unknown,srwiki,1,10,5.5
2018,unknown,sswiki,1,10,5.5
2018,unknown,suwiki,1,10,5.5
2018,unknown,svwiki,1,16,8.5
2018,unknown,szlwiki,1,10,5.5
2018,unknown,tawiki,8,20,14.0
2018,unknown,tewiki,1,10,5.5
2018,unknown,thwiki,1,10,5.5
2018,unknown,tkwiki,1,10,5.5
2018,unknown,tlwiki,1,10,5.5
2018,unknown,tpiwiki,1,10,5.5
2018,unknown,trwiki,8,25,16.5
2018,unknown,tswiki,1,10,5.5
2018,unknown,ttwiki,1,10,5.5
2018,unknown,tyvwiki,1,10,5.5
2018,unknown,ugwiki,1,10,5.5
2018,unknown,ukwiki,1,10,5.5
2018,unknown,urwiki,1,10,5.5
2018,unknown,uzwiki,1,10,5.5
2018,unknown,vecwiki,1,10,5.5
2018,unknown,vepwiki,1,10,5.5
2018,unknown,viwiki,3,19,11.0
2018,unknown,vlswiki,1,10,5.5
2018,unknown,vowiki,1,10,5.5
2018,unknown,warwiki,1,10,5.5
2018,unknown,wawiki,1,10,5.5
2018,unknown,wowiki,1,10,5.5
2018,unknown,xalwiki,1,10,5.5
2018,unknown,xmfwiki,1,10,5.5
2018,unknown,yiwiki,1,10,5.5
2018,unknown,yowiki,1,10,5.5
2018,unknown,zh_classicalwiki,1,10,5.5
2018,unknown,zh_min_nanwiki,1,10,5.5
2018,unknown,zh_yuewiki,1,10,5.5
2018,unknown,zhwiki,18,36,27.0
2018,unknown,zuwiki,1,10,5.5
2018,Åland Islands,dewiki,1,10,5.5
2018,Åland Islands,enwiki,1,10,5.5
2018,Åland Islands,fiwiki,1,10,5.5
2018,Åland Islands,svwiki,1,11,6.0
2019,Albania,alswiki,1,10,5.5
2019,Albania,azwiki,1,10,5.5
2019,Albania,bgwiki,1,10,5.5
2019,Albania,bswiki,1,10,5.5
2019,Albania,cywiki,1,10,5.5
2019,Albania,dewiki,1,10,5.5
2019,Albania,elwiki,1,10,5.5
2019,Albania,enwiki,73,91,82.0
2019,Albania,eswiki,1,10,5.5
2019,Albania,fawiki,1,11,6.0
2019,Albania,frwiki,1,10,5.5
2019,Albania,hewiki,1,10,5.5
2019,Albania,huwiki,1,10,5.5
2019,Albania,itwiki,1,10,5.5
2019,Albania,kowiki,1,10,5.5
2019,Albania,mkwiki,1,10,5.5
2019,Albania,mnwiki,1,10,5.5
2019,Albania,nlwiki,1,10,5.5
2019,Albania,nowiki,1,11,6.0
2019,Albania,plwiki,1,10,5.5
2019,Albania,ptwiki,1,10,5.5
2019,Albania,rmwiki,1,10,5.5
2019,Albania,rowiki,1,10,5.5
2019,Albania,ruwiki,1,10,5.5
2019,Albania,scnwiki,1,10,5.5
2019,Albania,shwiki,1,10,5.5
2019,Albania,simplewiki,1,10,5.5
2019,Albania,sqwiki,42,60,51.0
2019,Albania,srwiki,1,10,5.5
2019,Albania,svwiki,1,10,5.5
2019,Albania,trwiki,1,10,5.5
2019,Algeria,arwiki,47,65,56.0
2019,Algeria,azwiki,1,10,5.5
2019,Algeria,cawiki,1,10,5.5
2019,Algeria,dewiki,1,10,5.5
2019,Algeria,enwiki,37,55,46.0
2019,Algeria,eswiki,1,11,6.0
2019,Algeria,fawiki,1,10,5.5
2019,Algeria,fiwiki,1,10,5.5
2019,Algeria,frwiki,139,156,147.5
2019,Algeria,hiwiki,1,10,5.5
2019,Algeria,idwiki,1,13,7.0
2019,Algeria,itwiki,1,10,5.5
2019,Algeria,jawiki,1,10,5.5
2019,Algeria,kabwiki,1,15,8.0
2019,Algeria,kuwiki,1,10,5.5
2019,Algeria,mswiki,1,10,5.5
2019,Algeria,mtwiki,1,10,5.5
2019,Algeria,nlwiki,1,10,5.5
2019,Algeria,plwiki,1,10,5.5
2019,Algeria,ptwiki,1,10,5.5
2019,Algeria,ruwiki,1,10,5.5
2019,Algeria,simplewiki,1,10,5.5
2019,Algeria,skwiki,1,10,5.5
2019,Algeria,srwiki,1,10,5.5
2019,Algeria,svwiki,1,10,5.5
2019,Algeria,trwiki,1,10,5.5
2019,Algeria,ukwiki,1,10,5.5
2019,Algeria,urwiki,1,10,5.5
2019,Algeria,zhwiki,1,10,5.5
2019,American Samoa,enwiki,1,10,5.5
2019,Andorra,cawiki,1,15,8.0
2019,Andorra,enwiki,1,10,5.5
2019,Andorra,eswiki,1,10,5.5
2019,Andorra,frwiki,1,10,5.5
2019,Andorra,kowiki,1,10,5.5
2019,Angola,arwiki,1,10,5.5
2019,Angola,bgwiki,1,10,5.5
2019,Angola,enwiki,1,16,8.5
2019,Angola,frwiki,1,10,5.5
2019,Angola,jawiki,1,10,5.5
2019,Angola,ptwiki,1,10,5.5
2019,Angola,ruwiki,1,10,5.5
2019,Angola,srwiki,1,10,5.5
2019,Angola,ukwiki,1,10,5.5
2019,Angola,zhwiki,1,10,5.5
2019,Anguilla,enwiki,1,11,6.0
2019,Antarctica,enwiki,1,10,5.5
2019,Antarctica,zhwiki,1,10,5.5
2019,Antigua and Barbuda,enwiki,1,10,5.5
2019,Antigua and Barbuda,eswiki,1,10,5.5
2019,Argentina,anwiki,1,10,5.5
2019,Argentina,arwiki,1,10,5.5
2019,Argentina,astwiki,1,11,6.0
2019,Argentina,aswiki,1,10,5.5
2019,Argentina,bgwiki,1,10,5.5
2019,Argentina,bnwiki,1,10,5.5
2019,Argentina,bswiki,1,10,5.5
2019,Argentina,cawiki,1,11,6.0
2019,Argentina,cbk_zamwiki,1,10,5.5
2019,Argentina,cewiki,1,10,5.5
2019,Argentina,ckbwiki,1,10,5.5
2019,Argentina,cswiki,1,10,5.5
2019,Argentina,cywiki,1,10,5.5
2019,Argentina,dawiki,1,10,5.5
2019,Argentina,dewiki,1,15,8.0
2019,Argentina,elwiki,1,10,5.5
2019,Argentina,emlwiki,1,10,5.5
2019,Argentina,enwiki,194,212,203.0
2019,Argentina,eowiki,1,10,5.5
2019,Argentina,eswiki,1452,1470,1461.0
2019,Argentina,euwiki,1,10,5.5
2019,Argentina,extwiki,1,10,5.5
2019,Argentina,fawiki,1,10,5.5
2019,Argentina,fiwiki,1,10,5.5
2019,Argentina,frpwiki,1,10,5.5
2019,Argentina,frwiki,1,10,5.5
2019,Argentina,furwiki,1,10,5.5
2019,Argentina,fywiki,1,10,5.5
2019,Argentina,gawiki,1,10,5.5
2019,Argentina,glwiki,1,10,5.5
2019,Argentina,guwiki,1,10,5.5
2019,Argentina,hewiki,1,10,5.5
2019,Argentina,hiwiki,1,10,5.5
2019,Argentina,huwiki,1,10,5.5
2019,Argentina,hywiki,1,10,5.5
2019,Argentina,iawiki,1,10,5.5
2019,Argentina,idwiki,1,10,5.5
2019,Argentina,itwiki,1,10,5.5
2019,Argentina,jawiki,1,10,5.5
2019,Argentina,kawiki,1,10,5.5
2019,Argentina,kkwiki,1,10,5.5
2019,Argentina,kowiki,1,10,5.5
2019,Argentina,ltwiki,1,10,5.5
2019,Argentina,mkwiki,1,10,5.5
2019,Argentina,mswiki,1,10,5.5
2019,Argentina,nlwiki,1,10,5.5
2019,Argentina,nowiki,1,10,5.5
2019,Argentina,orwiki,1,10,5.5
2019,Argentina,papwiki,1,10,5.5
2019,Argentina,pawiki,1,10,5.5
2019,Argentina,plwiki,1,10,5.5
2019,Argentina,pmswiki,1,10,5.5
2019,Argentina,pswiki,1,10,5.5
2019,Argentina,ptwiki,6,15,10.5
2019,Argentina,rowiki,1,10,5.5
2019,Argentina,ruwiki,1,10,5.5
2019,Argentina,sdwiki,1,10,5.5
2019,Argentina,simplewiki,1,10,5.5
2019,Argentina,siwiki,1,10,5.5
2019,Argentina,skwiki,1,10,5.5
2019,Argentina,sqwiki,1,10,5.5
2019,Argentina,svwiki,1,10,5.5
2019,Argentina,tawiki,1,10,5.5
2019,Argentina,tkwiki,1,10,5.5
2019,Argentina,tlwiki,1,10,5.5
2019,Argentina,trwiki,1,10,5.5
2019,Argentina,ugwiki,1,10,5.5
2019,Argentina,ukwiki,1,10,5.5
2019,Argentina,urwiki,1,10,5.5
2019,Argentina,uzwiki,1,10,5.5
2019,Argentina,viwiki,1,10,5.5
2019,Argentina,zh_yuewiki,1,10,5.5
2019,Argentina,zhwiki,1,10,5.5
2019,Armenia,abwiki,1,10,5.5
2019,Armenia,arwiki,1,10,5.5
2019,Armenia,azwiki,1,10,5.5
2019,Armenia,bgwiki,1,10,5.5
2019,Armenia,dewiki,1,10,5.5
2019,Armenia,enwiki,31,48,39.5
2019,Armenia,eswiki,1,10,5.5
